coid,year,elect1,elmon,elday,leftc,leftgs,lefts,leftv,rightc,rightgs,rights,rightv,tcdemc,tcdemgs,tcdems,tcdemv,mcdemc,mcdemgs,mcdems,mcdemv,centc,centgs,cents,centv,rwpc,rwpgs,rwpseat,rwpvote,llc,llgs,llseat,llvote
21,1993,1,6,6,100,47.7,53.3,50.8,0,0,39.2,36.1,0,0,7,9,0,0,5,5,0,0,0.3,0.8,0,0,0,0,0,0,0,1.2
21,1994,0,0,0,100,45.4,51.1,50.1,0,0,42,36.6,0,0,4.9,4.9,0,0,4.9,4.9,0,0,1.4,1,0,0,0,0,0,0,0,1
21,1995,0,0,0,100,45.4,51.1,50.1,0,0,42,36.6,0,0,4.9,4.9,0,0,4.9,4.9,0,0,1.4,1,0,0,0,0,0,0,0,1
21,1996,1,3,3,25,11.4,48,49.1,75,33.4,45.1,43.6,0,0,4.7,4.7,0,0,4.7,4.7,0,0,1.4,1.2,0,0,0,0,0,0,0,1
21,1997,0,0,0,0,0,46.9,48.8,100,44.6,46.1,46,0,0,4.6,4.6,0,0,4.6,4.6,0,0,1.4,1.6,0,0,0,0,0,0,0,1
21,1998,0,0,0,0,0,46.9,48.8,100,44.6,46.1,46,0,0,4.6,4.6,0,0,4.6,4.6,0,0,1.4,1.6,0,0,0,0,0,0,0,1
21,1999,0,0,0,0,0,46.9,48.8,100,44.6,46.1,46,0,0,4.6,4.6,0,0,4.6,4.6,0,0,1.4,1.6,0,0,0,0,0,0,0,1
21,2000,1,3,12,0,0,40.2,41.9,100,50.3,51.1,46,0,0,4.3,4.2,0,0,4.3,4.2,0,0,1.8,2.1,0,0,0,0,0,0,0,0
21,2001,0,0,0,0,0,38,39.6,100,52.2,52.8,46,0,0,4.2,4.1,0,0,4.2,4.1,0,0,2,2.3,0,0,0,0,0,0,0,0
21,2002,0,0,0,0,0,38,39.6,100,52.2,52.8,46,0,0,4.2,4.1,0,0,4.2,4.1,0,0,2,2.3,0,0,0,0,0,0,0,0
21,2003,0,0,0,0,0,38,40,100,52,53,46,0,0,4,4,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0
21,2004,1,3,14,50,23,43,47,50,26,46,41,0,0,3,3,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0
21,2005,0,0,0,100,47,51,50,0,0,44,40,0,0,3,3,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,0
21,2006,0,0,0,100,47,51,50,0,0,44,40,0,0,3,3,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,0
21,2007,0,0,0,100,47,51,50,0,0,44,40,0,0,3,3,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,0
21,2008,1,3,9,100,48,50,49,0,0,46,41,0,0,3,3,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0
21,2009,0,0,0,100,48,49,48,0,0,46,41,0,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0
21,2010,0,0,0,98,48,49,48,0,0,46,41,0,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0
21,2011,1,11,20,93,48,49,48,0,0,46,41,0,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0
